File with results:  out,,,,,Filtered,B,0.1,,,,,,,,,,,,,,,,
79.461,-0.00235619838349521,-0.00117809919174761,,,79.461,-0.00166643946788818,,,,,,,,,,,,,-0.011237377387261,-0.00346969476439519,0.0117608431798828,170.3491,373
79.54,-0.00117809919174761,-0.000589049595873803,,,79.54,-0.00161760544027412,,,,,,,,,,,,,-0.000268406907143642,0.0077042451912833,0.00770891926506007,170.8058,374
79.612,-0.00176714872941375,-0.00117809919174761,,,79.612,-0.00163255976918808,,,,,,,,,,,,,0.0172038368547093,0.00062163533622712,0.0172150641304266,171.2625,375
79.687,-0.00117809919174761,-0.00117809919174761,,,79.687,-0.00158711371144403,,,,,,,,,,,,,-0.00307463230106135,0.00866466388438807,0.00919400696193715,171.7192,376
79.764,-0.000589049595873803,-0.00117809919174761,,,79.764,-0.00148730729988701,,,,,,,,,,,,,0.00782144204482489,-0.0174670547576289,0.0191382590004044,172.1759,377
79.837,-0.00176714872941375,-0.00117809919174761,,,79.837,-0.00151529144283969,,,,,,,,,,,,,-0.00145867299145644,0.00682575910225268,0.00697987924093174,172.6326,378
79.92,-0.00176714872941375,-0.00117809919174761,,,79.92,-0.00154047717149709,,,,,,,,,,,,,-0.00270393830658421,0.00342087746719681,0.00436046843944413,173.0893,379
79.993,-0.00176714872941375,-0.00117809919174761,,,79.993,-0.00156314432728876,,,,,,,,,,,,,0.00944507256217117,0.0056757067128219,0.0110192124217047,173.546,380
80.063,-0.00117809919174761,-0.000589049595873803,,,80.063,-0.00152463981373464,,,,,,,,,,,,,-0.0101486251825952,0.00896649752132597,0.0135422550152015,174.0027,381
80.139,-0.00117809919174761,-0.000589049595873803,,,80.139,-0.00148998575153594,,,,,,,,,,,,,0.00998540509584281,0.00177352397852691,0.0101416814301423,174.4594,382
80.212,-0.00176714872941375,-0.000589049595873803,,,80.212,-0.00151770204932372,,,,,,,,,,,,,0.00487864582738756,0.0155220625071188,0.0162706978825123,174.9161,383
80.283,-0.00117809919174761,0,,,80.283,-0.00148374176356611,,,,,,,,,,,,,0.0157929543688169,0.0088202360339504,0.0180890566749659,175.3728,384
80.356,-0.00294524780474603,-0.00117809919174761,,,80.356,-0.0016298923676841,,,,,,,,,,,,,0.00372606276072199,0.00199313113870084,0.00422564970541787,175.8295,385
80.428,-0.00117809919174761,-0.000589049595873803,,,80.428,-0.00158471305009045,,,,,,,,,,,,,-0.0116457958558544,-0.00606001701143469,0.0131281517090226,176.2862,386
80.503,-0.00117809919174761,-0.00117809919174761,,,80.503,-0.00154405166425617,,,,,,,,,,,,,-0.00564658458410875,-0.00401844774048975,0.00693050068238521,176.7429,387
80.576,-0.00117809919174761,-0.000589049595873803,,,80.576,-0.00150745641700531,,,,,,,,,,,,,0.0159045221142303,-0.00556140961670941,0.0168488308379801,177.1996,388
80.648,-0.00176714872941375,-0.000589049595873803,,,80.648,-0.00153342564824615,,,,,,,,,,,,,-0.0139221834834302,-0.0109860528633047,0.0177347272451995,177.6563,389
80.726,-0.00117809919174761,-0.00117809919174761,,,80.726,-0.0014978930025963,,,,,,,,,,,,,0.00958762765518159,-0.0124587257833511,0.0157207650004425,178.113,390
80.799,-0.00176714872941375,-0.00117809919174761,,,80.799,-0.00152481857527804,,,,,,,,,,,,,0.00269141771934045,0.000695722900141339,0.0027798848346219,178.5697,391
80.871,-0.00176714872941375,-0.00117809919174761,,,80.871,-0.00154905159069161,,,,,,,,,,,,,0.00430636368187169,0.0139926082377767,0.0146402818776292,179.0264,392
80.94,-0.00176714872941375,-0.000589049595873803,,,80.94,-0.00157086130456383,,,,,,,,,,,,,-0.00341312580217242,-0.00637066466009548,0.00722736438495006,179.4831,393
81.015,-0.00176714872941375,-0.00117809919174761,,,81.015,-0.00159049004704882,,,,,,,,,,,,,-0.00888485698319285,0.00794383545515682,0.0119182719112461,179.9398,394
81.088,-0.00176714872941375,-0.00117809919174761,,,81.088,-0.00160815591528531,,,,,,,,,,,,,0.00575606040871246,0.00857438558660925,0.0103272609929545,180.3965,395
81.41,-0.00117809919174761,-0.00117809919174761,,,81.41,-0.00156515024293154,,,,,,,,,,,,,-0.0095026788903746,0.00522681796572796,0.0108453000023249,180.8532,396
81.484,-0.00176714872941375,-0.00117809919174761,,,81.484,-0.00158535009157976,,,,,,,,,,,,,0.00271508043720997,0.00293532480694171,0.00399847389672206,181.3099,397
81.56,-0.00235619838349521,-0.00117809919174761,,,81.56,-0.00166243492077131,,,,,,,,,,,,,0.0149437129451381,-0.0075874526403387,0.0167595940928195,181.7666,398
81.636,-0.000589049595873803,0,,,81.636,-0.00155509638828156,,,,,,,,,,,,,0.0149672136749449,-0.0160075475358307,0.0219148137866452,182.2233,399
81.705,-0.00117809919174761,-0.000589049595873803,,,81.705,-0.00151739666862816,,,,,,,,,,,,,0.0164184709126899,-0.0115246932122894,0.0200595299234113,182.68,400
81.78,-0.00117809919174761,-0.00117809919174761,,,81.78,-0.00148346692094011,,,,,,,,,,,,,-0.00455831284540677,-0.00386877569757625,0.00597876587555969,183.1367,401
81.852,-0.00176714872941375,-0.00117809919174761,,,81.852,-0.00151183510178747,,,,,,,,,,,,,-0.00995144062369922,-0.00480415292510302,0.011050387134159,183.5934,402
81.922,-0.00235619838349521,-0.00117809919174761,,,81.922,-0.00159627142995824,,,,,,,,,,,,,-0.011726885160559,-0.0023474922214438,0.0119595382560816,184.0501,403
81.993,-0.00117809919174761,0,,,81.993,-0.00155445420613718,,,,,,,,,,,,,-0.0136442348265033,-0.0126859636625066,0.0186305882367467,184.5068,404
82.06,-0.00117809919174761,-0.00117809919174761,,,82.06,-0.00151681870469822,,,,,,,,,,,,,-0.00666939709157473,0.00477258465001019,0.00820112320396532,184.9635,405
82.133,-0.00117809919174761,-0.000589049595873803,,,82.133,-0.00148294675340316,,,,,,,,,,,,,0.003721528274368,0.00905495858335078,0.00978989518039486,185.4202,406
82.203,-0.000589049595873803,-0.000589049595873803,,,82.203,-0.00139355703765023,,,,,,,,,,,,,0.00752673838862553,0.00169008640658232,0.00771415470628659,185.8769,407
82.272,-0.00176714872941375,-0.000589049595873803,,,82.272,-0.00143091620682658,,,,,,,,,,,,,-0.00401023678505107,-0.0141658384170037,0.0147225329725844,186.3336,408
82.348,-0.00235619838349521,-0.00117809919174761,,,82.348,-0.00152344442449344,,,,,,,,,,,,,0.00536431051537022,-0.0111334346263049,0.0123583653402672,186.7903,409
82.424,-0.00176714872941375,-0.000589049595873803,,,82.424,-0.00154781485498547,,,,,,,,,,,,,0.0230379871679584,-0.00397286601021088,0.0233780349278143,187.247,410
82.492,-0.00117809919174761,0,,,82.492,-0.00151084328866169,,,,,,,,,,,,,-0.000284845794470355,-0.00538333267307922,0.00539086336273418,187.7037,411
82.56,-0.00176714872941375,-0.00117809919174761,,,82.56,-0.00153647383273689,,,,,,,,,,,,,-0.00739271286545822,-0.00512656125519031,0.00899632334980962,188.1604,412
82.637,-0.00117809919174761,-0.000589049595873803,,,82.637,-0.00150063636863796,,,,,,,,,,,,,-0.00128309568091729,-0.00837518917544625,0.00847290553770668,188.6171,413
82.711,-0.00235619838349521,-0.00117809919174761,,,82.711,-0.00158619257012369,,,,,,,,,,,,,0.0128880843014616,0.00574848612787176,0.0141119739839583,189.0738,414
82.782,-0.00235619838349521,-0.00117809919174761,,,82.782,-0.00166319315146084,,,,,,,,,,,,,-0.00976541493057158,-0.00794938016001959,0.0125919011151908,189.5305,415
82.852,-0.00176714872941375,-0.00117809919174761,,,82.852,-0.00167358870925613,,,,,,,,,,,,,-0.0101570744155696,-0.0097453244846749,0.0140761326363111,189.9872,416
82.927,-0.00117809919174761,0,,,82.927,-0.00162403975750528,,,,,,,,,,,,,-0.00915946273840855,-0.00709070025189737,0.0115833409566736,190.4439,417
82.992,-0.000589049595873803,-0.000589049595873803,,,82.992,-0.00152054074134213,,,,,,,,,,,,,0.00992459397942239,-0.021267354940734,0.0234690850233142,190.9006,418
83.06,-0.00117809919174761,-0.000589049595873803,,,83.06,-0.00148629658638268,,,,,,,,,,,,,-0.00148893058602035,0.000115768234456668,0.00149342444539257,191.3573,419
83.137,-0.000589049595873803,0,,,83.137,-0.00139657188733179,,,,,,,,,,,,,-0.00135074387705757,-0.000399678358242981,0.00140863473315701,191.814,420
83.211,-0.000589049595873803,0,,,83.211,-0.00131581965818599,,,,,,,,,,,,,-0.00112414799731701,-0.000314574642353613,0.0011673328254974,192.2707,421
83.286,-0.00176714872941375,-0.000589049595873803,,,83.286,-0.00136095256530877,,,,,,,,,,,,,0.00558649862149854,0.00681162166128429,0.00880949240901441,192.7274,422
83.366,-0.000589049595873803,-0.000589049595873803,,,83.366,-0.00128376226836527,,,,,,,,,,,,,0.00960275074210077,-0.0134738819076326,0.0165456433986638,193.1841,423
83.449,-0.00235619838349521,-0.00117809919174761,,,83.449,-0.00139100587987827,,,,,,,,,,,,,0.00027114712149497,0.00527083420811377,0.00527780390038483,193.6408,424
83.525,-0.00176714872941375,-0.000589049595873803,,,83.525,-0.00142862016483181,,,,,,,,,,,,,0.00727382828576384,0.00545298007467707,0.00909085087467632,194.0975,425
83.595,-0.00117809919174761,0,,,83.595,-0.00140356806752339,,,,,,,,,,,,,0.00475613305151384,0.00373150044931207,0.00604523756414242,194.5542,426
83.668,-0.00117809919174761,0,,,83.668,-0.00138102117994581,,,,,,,,,,,,,-0.000482056383810311,-0.0140478881204731,0.0140561566227224,195.0109,427
83.74,-0.00117809919174761,-0.00117809919174761,,,83.74,-0.00136072898112599,,,,,,,,,,,,,0.0176095096249097,-0.0177834674139135,0.0250269163600215,195.4676,428
83.812,-0.00176714872941375,-0.00117809919174761,,,83.812,-0.00140137095595477,,,,,,,,,,,,,0.0150322872881396,-0.0127222143682251,0.0196932577179154,195.9243,429
83.887,-0.00235619838349521,-0.000589049595873803,,,83.887,-0.00149685369870881,,,,,,,,,,,,,-0.00609389254496803,-0.0173860628283448,0.0184231025351533,196.381,430
83.961,-0.00117809919174761,-0.00117809919174761,,,83.961,-0.00146497824801269,,,,,,,,,,,,,-0.000335813159702196,0.00936800905291938,0.00937402603441065,196.8377,431
84.036,-0.00235619838349521,-0.00117809919174761,,,84.036,-0.00155410026156094,,,,,,,,,,,,,-0.00729355908857434,0.00683404982190767,0.0099950108127426,197.2944,432
84.181,-0.00176714872941375,-0.00117809919174761,,,84.181,-0.00157540510834622,,,,,,,,,,,,,0.0123785540745868,0.0043711269754303,0.0131276559984182,197.7511,433
84.259,-0.00176714872941375,-0.00117809919174761,,,84.259,-0.00159457947045298,,,,,,,,,,,,,0.00839916460926101,-0.00280447069302774,0.00885499983068967,198.2078,434
84.328,-0.00176714872941375,0,,,84.328,-0.00161183639634905,,,,,,,,,,,,,0.00757981299607648,-0.000694180956108335,0.00761153415911099,198.6645,435
84.399,-0.00235619838349521,-0.00117809919174761,,,84.399,-0.00168627259506367,,,,,,,,,,,,,0.00241545023746705,-0.0105951330296024,0.01086697951432,199.1212,436
84.468,-0.00235619838349521,-0.00117809919174761,,,84.468,-0.00175326517390682,,,,,,,,,,,,,-0.00963531074126527,0.00141257356732615,0.00973830463498911,199.5779,437
84.541,-0.00117809919174761,0,,,84.541,-0.0016957485756909,,,,,,,,,,,,,0.00760531139458108,0.00779154020498585,0.0108880145193904,200.0346,438
84.615,-0.00176714872941375,-0.00117809919174761,,,84.615,-0.00170288859106319,,,,,,,,,,,,,-0.00223778570313817,-0.000422919053112278,0.00227739881853288,200.4913,439
84.689,-0.00117809919174761,-0.00117809919174761,,,84.689,-0.00165040965113163,,,,,,,,,,,,,0.00164835678192591,0.0164989925207467,0.0165811288602488,200.948,440
84.755,-0.00176714872941375,-0.00117809919174761,,,84.755,-0.00166208355895984,,,,,,,,,,,,,0.00755386160701129,-0.00451977900494225,0.00880279656878403,201.4047,441
84.841,-0.00117809919174761,-0.000589049595873803,,,84.841,-0.00161368512223862,,,,,,,,,,,,,-0.00611856924230952,0.0102354072313189,0.0119247830489225,201.8614,442
84.917,-0.00117809919174761,0,,,84.917,-0.00157012652918952,,,,,,,,,,,,,-0.0237596407539164,0.0022423698248016,0.0238652205350453,202.3181,443
85.001,-0.00117809919174761,0,,,85.001,-0.00153092379544533,,,,,,,,,,,,,-0.0144452101893722,-0.000434757126493468,0.014451751145594,202.7748,444
85.068,-0.00117809919174761,-0.000589049595873803,,,85.068,-0.00149564133507555,,,,,,,,,,,,,0.00374972542333879,-0.00123404625630813,0.00394757025436424,203.2315,445
85.148,-0.00117809919174761,-0.000589049595873803,,,85.148,-0.00146388712074276,,,,,,,,,,,,,-0.00451338626426942,0.00108999198855117,0.00464313882041035,203.6882,446
85.402,-0.00235619838349521,-0.000589049595873803,,,85.402,-0.001553118247018,,,,,,,,,,,,,0.00391405463946394,-0.0138873034999352,0.014428340937891,204.1449,447
85.472,-0.000589049595873803,0,,,85.472,-0.00145671138190358,,,,,,,,,,,,,-0.0133431456408293,0.00658593290432737,0.0148799881657441,204.6016,448
85.552,-0.00117809919174761,-0.00117809919174761,,,85.552,-0.00142885016288799,,,,,,,,,,,,,-0.00183347604541026,0.0103873750127071,0.0105479473862787,205.0583,449
85.628,-0.00176714872941375,-0.00117809919174761,,,85.628,-0.00146268001954056,,,,,,,,,,,,,0.028886089276848,0.00124004598519109,0.0289126938861709,205.515,450
85.706,-0.00117809919174761,-0.00117809919174761,,,85.706,-0.00143422193676127,,,,,,,,,,,,,0.0207405610058428,-0.00391078795412303,0.0211060449459201,205.9717,451
85.776,-0.00235619838349521,-0.00117809919174761,,,85.776,-0.00152641958143466,,,,,,,,,,,,,-0.00288055590870535,-0.00275448500067083,0.0039855727269864,206.4284,452
85.853,-0.00117809919174761,-0.000589049595873803,,,85.853,-0.00149158754246596,,,,,,,,,,,,,-0.0227712486305129,0.00733368237705781,0.0239230571081583,206.8851,453
85.923,-0.00117809919174761,-0.00117809919174761,,,85.923,-0.00146023870739412,,,,,,,,,,,,,0.00692377989434891,0.0119054760040747,0.0137724030912905,207.3418,454
86.007,-0.00235619838349521,-0.00117809919174761,,,86.007,-0.00154983467500423,,,,,,,,,,,,,-0.0123227368452541,-0.00820767096197039,0.0148059348228119,207.7985,455
86.331,-0.00117809919174761,-0.000589049595873803,,,86.331,-0.00151266112667857,,,,,,,,,,,,,-0.010082458265607,-0.0065690514331878,0.0120336362505094,208.2552,456
86.402,-0.00176714872941375,-0.00117809919174761,,,86.402,-0.00153810988695209,,,,,,,,,,,,,-0.0022698549648937,0.00188423246145967,0.00295001246276536,208.7119,457
86.469,-0.00117809919174761,-0.00117809919174761,,,86.469,-0.00150210881743164,,,,,,,,,,,,,0.00448981370787864,-0.00177394621170775,0.00482755759090322,209.1686,458
86.54,-0.000589049595873803,0,,,86.54,-0.00141080289527585,,,,,,,,,,,,,-0.00427336005766092,0.010156138412404,0.0110185640459326,209.6253,459
86.61,-0.00294524780474603,-0.00117809919174761,,,86.61,-0.00156424738622287,,,,,,,,,,,,,0.0137004625999949,-0.0127455039834096,0.0187123100456616,210.082,460
86.683,-0.00294524780474603,-0.00235619838349521,,,86.683,-0.00170234742807519,,,,,,,,,,,,,0.00263481220526811,-0.00720289213848188,0.0076696734295297,210.5387,461
86.755,-0.00176714872941375,-0.00117809919174761,,,86.755,-0.00170882755820904,,,,,,,,,,,,,0.00499027615746625,0.0234769460197438,0.0240014551755042,210.9954,462
86.834,-0.00117809919174761,-0.00117809919174761,,,86.834,-0.0016557547215629,,,,,,,,,,,,,0.0170644325818765,0.000561334405554152,0.0170736626315582,211.4521,463
86.909,-0.00117809919174761,-0.000589049595873803,,,86.909,-0.00160798916858137,,,,,,,,,,,,,-0.000410875615307694,-0.0124797045905829,0.0124864664913445,211.9088,464
86.981,-0.000589049595873803,-0.00117809919174761,,,86.981,-0.00150609521131061,,,,,,,,,,,,,0.00281792069629041,0.00859861841837461,0.00904858639542072,212.3655,465
87.048,-0.00117809919174761,-0.00117809919174761,,,87.048,-0.00147329560935431,,,,,,,,,,,,,-0.0135800679704002,-0.00413837008300921,0.0141966317492789,212.8222,466
87.126,-0.00117809919174761,-0.000589049595873803,,,87.126,-0.00144377596759364,,,,,,,,,,,,,0.0124389103279648,0.016602971277972,0.0207457259551049,213.2789,467
87.201,-0.00117809919174761,-0.000589049595873803,,,87.201,-0.00141720829000904,,,,,,,,,,,,,-0.00473801975271104,0.0156019562111843,0.0163055165141369,213.7356,468
87.274,-0.000589049595873803,-0.00117809919174761,,,87.274,-0.00133439242059552,,,,,,,,,,,,,-0.0081976442288959,-0.0116381105049124,0.0142354131316272,214.1923,469
87.348,-0.00117809919174761,0,,,87.348,-0.00131876309771072,,,,,,,,,,,,,-0.00117033623409682,0.00376606260326767,0.00394371835107062,214.649,470
87.42,-0.00294524780474603,-0.00176714872941375,,,87.42,-0.00148141156841426,,,,,,,,,,,,,0.00738451219646186,0.000819198831017386,0.00742981205041112,215.1057,471
87.488,-0.000589049595873803,-0.000589049595873803,,,87.488,-0.00139217537116021,,,,,,,,,,,,,0.0103091925029337,0.00075573926657529,0.0103368559969455,215.5624,472
87.561,-0.00235619838349521,-0.00117809919174761,,,87.561,-0.00148857767239371,,,,,,,,,,,,,-0.0122892511022774,0.0208933756407645,0.0242396129985798,216.0191,473
87.632,-0.00235619838349521,-0.00117809919174761,,,87.632,-0.00157533974350386,,,,,,,,,,,,,-0.000914774228173402,0.0172250357712121,0.0172493092385772,216.4758,474
87.859,-0.00117809919174761,-0.000589049595873803,,,87.859,-0.00153561568832823,,,,,,,,,,,,,-0.00966889403775913,0.00109202281979742,0.00973036616743545,216.9325,475
87.936,-0.00117809919174761,0,,,87.936,-0.00149986403867017,,,,,,,,,,,,,0.00170204309099589,-0.00223420016553089,0.00280866535266576,217.3892,476
88.009,-0.00117809919174761,-0.000589049595873803,,,88.009,-0.00146768755397792,,,,,,,,,,,,,-0.000523420183899569,-0.013582168886063,0.0135922507458644,217.8459,477
88.08,-0.000589049595873803,-0.000589049595873803,,,88.08,-0.0013798237581675,,,,,,,,,,,,,-0.00692596002305274,0.00385637432756428,0.00792720286073351,218.3026,478
88.153,-0.00176714872941375,-0.00117809919174761,,,88.153,-0.00141855625529213,,,,,,,,,,,,,0.00437979250889006,0.00631453520774015,0.00768478609401195,218.7593,479
88.229,-0.00117809919174761,-0.00117809919174761,,,88.229,-0.00139451054893768,,,,,,,,,,,,,0.00719819442227203,0.00154714965527617,0.00736258616225639,219.216,480
88.306,-0.00176714872941375,-0.000589049595873803,,,88.306,-0.00143177436698528,,,,,,,,,,,,,-0.00978709356774478,-0.00011428810097778,0.00978776084065279,219.6727,481
88.38,-0.00176714872941375,-0.00117809919174761,,,88.38,-0.00146531180322813,,,,,,,,,,,,,-0.00410668912904482,0.00455189009185223,0.00613062794588918,220.1294,482
88.456,-0.00176714872941375,-0.000589049595873803,,,88.456,-0.00149549549584669,,,,,,,,,,,,,0.00954732407282734,0.00214401352750504,0.0097851004572111,220.5861,483
88.529,-0.00235619838349521,-0.00117809919174761,,,88.529,-0.00158156578461154,,,,,,,,,,,,,0.0138501719756227,0.00899767425434331,0.0165162164475281,221.0428,484
88.597,-0.00176714872941375,-0.00117809919174761,,,88.597,-0.00160012407909176,,,,,,,,,,,,,-0.0110061814708009,-0.00677913043023749,0.0129264318339739,221.4995,485
88.671,-0.00176714872941375,0,,,88.671,-0.00161682654412396,,,,,,,,,,,,,0.00353092663406025,0.0204393408964286,0.0207420852176326,221.9562,486
88.74,-0.00117809919174761,-0.000589049595873803,,,88.74,-0.00157295380888633,,,,,,,,,,,,,0.00828549463620431,0.00882478477627198,0.0121048026714231,222.4129,487
88.81,-0.00176714872941375,-0.00117809919174761,,,88.81,-0.00159237330093907,,,,,,,,,,,,,0.00649381399178711,-0.0117585127055463,0.0134325068846595,222.8696,488
88.893,-0.00235619838349521,-0.00117809919174761,,,88.893,-0.00166875580919468,,,,,,,,,,,,,-0.00722891624055479,-0.000832930094036215,0.0072767439527929,223.3263,489
88.965,-0.00117809919174761,-0.00117809919174761,,,88.965,-0.00161969014744998,,,,,,,,,,,,,0.00834093919119302,-0.00356848759820792,0.00907223072511626,223.783,490
89.044,-0.00176714872941375,-0.00176714872941375,,,89.044,-0.00163443600564635,,,,,,,,,,,,,-0.0141580112081546,0.000638550921847184,0.0141724037710624,224.2397,491
89.12,-0.00235619838349521,-0.00176714872941375,,,89.12,-0.00170661224343124,,,,,,,,,,,,,-0.00583711565365126,-0.0114702737590577,0.0128700854411239,224.6964,492
89.192,-0.00176714872941375,0,,,89.192,-0.00171266589202949,,,,,,,,,,,,,0.000815166975939639,0.0132490765765879,0.0132741300027894,225.1531,493
89.264,-0.000589049595873803,-0.000589049595873803,,,89.264,-0.00160030426241392,,,,,,,,,,,,,,,,,
89.338,-0.00117809919174761,-0.000589049595873803,,,89.338,-0.00155808375534729,,,,,,,,,,,,,,,,,
89.416,-0.00176714872941375,-0.00117809919174761,,,89.416,-0.00157899025275394,,,,,,,,,,,,,,,,,
89.488,-0.000589049595873803,-0.000589049595873803,,,89.488,-0.00147999618706592,,,,,,,,,,,,,,,,,
89.56,-0.00117809919174761,-0.00117809919174761,,,89.56,-0.00144980648753409,,,,,,,,,,,,,,,,,
89.637,-0.00235619838349521,-0.00117809919174761,,,89.637,-0.0015404456771302,,,,,,,,,,,,,,,,,
89.727,-0.00235619838349521,-0.00117809919174761,,,89.727,-0.0016220209477667,,,,,,,,,,,,,,,,,
90.017,-0.00117809919174761,-0.00117809919174761,,,90.017,-0.00157762877216479,,,,,,,,,,,,,,,,,
90.089,-0.00235619838349521,-0.00176714872941375,,,90.089,-0.00165548573329784,,,,,,,,,,,,,,,,,
90.165,-0.00117809919174761,0,,,90.165,-0.00160774707914281,,,,,,,,,,,,,,,,,
90.236,-0.00117809919174761,-0.000589049595873803,,,90.236,-0.00156478229040329,,,,,,,,,,,,,,,,,
90.308,-0.00117809919174761,-0.00117809919174761,,,90.308,-0.00152611398053772,,,,,,,,,,,,,,,,,
90.38,-0.0035342974588275,-0.00117809919174761,,,90.38,-0.0017269323283667,,,,,,,,,,,,,,,,,
90.457,-0.00176714872941375,-0.00117809919174761,,,90.457,-0.00173095396847141,,,,,,,,,,,,,,,,,
90.633,-0.00176714872941375,-0.000589049595873803,,,90.633,-0.00173457344456564,,,,,,,,,,,,,,,,,
90.7,-0.00176714872941375,-0.00117809919174761,,,90.7,-0.00173783097305045,,,,,,,,,,,,,,,,,
90.774,-0.00117809919174761,-0.000589049595873803,,,90.774,-0.00168185779492017,,,,,,,,,,,,,,,,,
90.849,-0.00176714872941375,-0.00117809919174761,,,90.849,-0.00169038688836952,,,,,,,,,,,,,,,,,
90.925,-0.00117809919174761,-0.00117809919174761,,,90.925,-0.00163915811870733,,,,,,,,,,,,,,,,,
90.997,-0.00117809919174761,-0.00117809919174761,,,90.997,-0.00159305222601136,,,,,,,,,,,,,,,,,
91.061,-0.00176714872941375,-0.00117809919174761,,,91.061,-0.0016104618763516,,,,,,,,,,,,,,,,,
91.129,-0.00235619838349521,-0.00235619838349521,,,91.129,-0.00168503552706596,,,,,,,,,,,,,,,,,
91.209,-0.000589049595873803,-0.000589049595873803,,,91.209,-0.00157543693394674,,,,,,,,,,,,,,,,,
91.277,-0.00235619838349521,-0.00117809919174761,,,91.277,-0.00165351307890159,,,,,,,,,,,,,,,,,
91.35,-0.00117809919174761,-0.000589049595873803,,,91.35,-0.00160597169018619,,,,,,,,,,,,,,,,,
91.423,-0.00176714872941375,-0.000589049595873803,,,91.423,-0.00162208939410895,,,,,,,,,,,,,,,,,
91.497,-0.00117809919174761,0,,,91.497,-0.00157769037387281,,,,,,,,,,,,,,,,,
91.568,-0.000589049595873803,0,,,91.568,-0.00147882629607291,,,,,,,,,,,,,,,,,
91.638,-0.000589049595873803,-0.000589049595873803,,,91.638,-0.001389848626053,,,,,,,,,,,,,,,,,
91.709,-0.00117809919174761,0,,,91.709,-0.00136867368262246,,,,,,,,,,,,,,,,,
91.779,-0.000589049595873803,-0.00117809919174761,,,91.779,-0.0012907112739476,,,,,,,,,,,,,,,,,
92.176,-0.00117809919174761,0,,,92.176,-0.0012794500657276,,,,,,,,,,,,,,,,,
92.276,0,0,,,92.276,-0.00115150505915484,,,,,,,,,,,,,,,,,
92.351,0,0,,,92.351,-0.00103635455323935,,,,,,,,,,,,,,,,,
92.429,0,0,,,92.429,-0.000932719097915418,,,,,,,,,,,,,,,,,
92.503,0,0,,,92.503,-0.000839447188123877,,,,,,,,,,,,,,,,,
92.572,0,0,,,92.572,-0.000755502469311489,,,,,,,,,,,,,,,,,
92.653,0,0,,,92.653,-0.00067995222238034,,,,,,,,,,,,,,,,,
92.725,0,0,,,92.725,-0.000611957000142306,,,,,,,,,,,,,,,,,
92.793,0,0,,,92.793,-0.000550761300128075,,,,,,,,,,,,,,,,,
92.865,0,0,,,92.865,-0.000495685170115268,,,,,,,,,,,,,,,,,
93.084,0,0,,,93.084,-0.000446116653103741,,,,,,,,,,,,,,,,,
93.157,0,0,,,93.157,-0.000401504987793367,,,,,,,,,,,,,,,,,
93.232,0,0,,,93.232,-0.00036135448901403,,,,,,,,,,,,,,,,,
93.304,0,0,,,93.304,-0.000325219040112627,,,,,,,,,,,,,,,,,
93.377,0,0,,,93.377,-0.000292697136101365,,,,,,,,,,,,,,,,,
93.453,0,0,,,93.453,-0.000263427422491228,,,,,,,,,,,,,,,,,
93.526,0,0,,,93.526,-0.000237084680242105,,,,,,,,,,,,,,,,,
93.597,0,0,,,93.597,-0.000213376212217895,,,,,,,,,,,,,,,,,
93.669,0,0,,,93.669,-0.000192038590996105,,,,,,,,,,,,,,,,,
93.742,0,0,,,93.742,-0.000172834731896495,,,,,,,,,,,,,,,,,
93.818,0,0,,,93.818,-0.000155551258706845,,,,,,,,,,,,,,,,,
93.889,0,0,,,93.889,-0.000139996132836161,,,,,,,,,,,,,,,,,
93.961,0,0,,,93.961,-0.000125996519552545,,,,,,,,,,,,,,,,,
94.037,0,0,,,94.037,-0.00011339686759729,,,,,,,,,,,,,,,,,
94.108,0,0,,,94.108,-0.000102057180837561,,,,,,,,,,,,,,,,,
94.177,0,0,,,94.177,-9.18514627538051E-05,,,,,,,,,,,,,,,,,
94.248,0,0,,,94.248,-8.26663164784246E-05,,,,,,,,,,,,,,,,,
94.321,0,0,,,94.321,-7.43996848305821E-05,,,,,,,,,,,,,,,,,
94.393,0,0,,,94.393,-6.69597163475239E-05,,,,,,,,,,,,,,,,,
94.465,0,0,,,94.465,-6.02637447127715E-05,,,,,,,,,,,,,,,,,
94.541,0,0,,,94.541,-5.42373702414944E-05,,,,,,,,,,,,,,,,,
94.614,0,0,,,94.614,-4.88136332173449E-05,,,,,,,,,,,,,,,,,
94.684,0,0,,,94.684,-4.39322698956104E-05,,,,,,,,,,,,,,,,,
94.767,0,0,,,94.767,-3.95390429060494E-05,,,,,,,,,,,,,,,,,
94.832,0,0,,,94.832,-3.55851386154444E-05,,,,,,,,,,,,,,,,,
94.905,0,0,,,94.905,-0.0000320266247539,,,,,,,,,,,,,,,,,
94.973,0,0,,,94.973,-2.882396227851E-05,,,,,,,,,,,,,,,,,
95.051,0,0,,,95.051,-2.5941566050659E-05,,,,,,,,,,,,,,,,,
95.121,0,0,,,95.121,-2.33474094455931E-05,,,,,,,,,,,,,,,,,
95.197,0,0,,,95.197,-2.10126685010338E-05,,,,,,,,,,,,,,,,,
95.268,0,0,,,95.268,-1.89114016509304E-05,,,,,,,,,,,,,,,,,
95.337,0,0,,,95.337,-1.70202614858374E-05,,,,,,,,,,,,,,,,,
95.41,0,0,,,95.41,-1.53182353372536E-05,,,,,,,,,,,,,,,,,
95.474,0,0,,,95.474,-1.37864118035283E-05,,,,,,,,,,,,,,,,,
